10:53:48:314|      242|      218| 3|3|      Some node|      241|        0|      243|     -108.87|    7|        7.62|        6.75|        0|      166
10:53:48:314|      243|      242| 1|3|      Some node|        0|      246|      244|     -109.74|    8|        0.00|        0.00|        0|      243
10:53:48:314|      244|      243| 1|3|      Some node|        0|        0|      245|     -109.74|    9|        0.00|        0.00|        0|      244
10:53:48:314|      245|      244| 1|3|      Some node|        0|        0|        0|     -109.74|   10|        0.00|        1.00|      249|      245
10:53:48:314|      246|      242| 2|3|      Some node|      243|        0|      247|     -107.99|    8|        1.75|        1.00|        0|      166
10:53:48:314|      247|      246| 1|3|      Some node|        0|      251|      248|     -108.74|    9|        0.00|        0.00|        0|      247
10:53:48:314|      248|      247| 1|3|      Some node|        0|        0|      249|     -108.74|   10|        0.00|        0.00|        0|      248
10:53:48:314|      249|      248| 1|3|      Some node|        0|        0|      250|     -108.74|   11|        0.00|        0.00|        0|      249
10:53:48:314|      250|      249| 1|3|      Some node|        0|        0|        0|     -108.74|   12|        0.00|        1.50|      257|      250
10:53:48:314|      251|      246| 2|3|      Some node|      247|        0|      252|     -107.24|    9|        1.50|        1.00|        0|      166
10:53:48:314|      252|      251| 1|3|      Some node|        0|      254|      253|     -107.74|   10|        0.00|        0.00|        0|      252
10:53:48:314|      253|      252| 1|3|      Some node|        0|        0|        0|     -107.74|   11|        0.00|        0.50|      256|      253
10:53:48:314|      254|      251| 2|3|      Some node|      252|        0|      255|     -106.74|   10|        1.00|        0.50|        0|      166
10:53:48:314|      255|      254| 1|3|      Some node|        0|        0|      256|     -106.74|   11|        0.50|        0.00|        0|      166
10:53:48:314|      256|      255| 1|3|      Some node|        0|      258|      257|     -107.24|   12|        0.00|        0.00|        0|      256
10:53:48:314|      257|      256| 1|3|      Some node|        0|        0|        0|     -107.24|   13|        0.00|      -16.25|      197|      166
10:53:48:314|      258|      255| 2|3|      Some node|      256|        0|        0|     -106.24|   12|        1.00|        0.00|      257|      166
10:53:48:314|      259|        4| 2|3|      Some node|        5|        0|      260|      -94.47|    4|       73.77|       64.25|        0|      259
10:53:48:314|      260|      259| 1|3|      Some node|        0|      310|      261|     -101.83|    5|        2.16|        0.00|        0|      260
10:53:48:314|      261|      260| 1|3|      Some node|        0|      263|      262|     -103.99|    6|        0.00|        0.00|        0|      261
10:53:48:314|      262|      261| 1|3|      Some node|        0|        0|        0|     -103.99|    7|        0.00|       -1.75|      265|      262
10:53:48:314|      263|      260| 2|3|      Some node|      261|        0|      264|      -99.67|    6|        4.32|       -1.75|        0|      263
10:53:48:314|      264|      263| 1|3|      Some node|        0|      284|      265|     -102.99|    7|        2.75|        0.00|        0|      264
10:53:48:314|      265|      264| 1|3|      Some node|        0|      276|      266|     -104.49|    8|        1.25|        0.00|        0|      265
10:53:48:314|      266|      265| 1|3|      Some node|        0|      272|      267|     -105.24|    9|        0.50|        0.00|        0|      266
10:53:48:314|      267|      266| 1|3|      Some node|        0|        0|      268|     -105.24|   10|        0.50|        0.00|        0|      267
10:53:48:314|      268|      267| 1|3|      Some node|        0|      269|        0|     -105.74|   11|        0.00|        1.00|      270|      268
10:53:48:314|      269|      267| 2|3|      Some node|      268|        0|      270|     -104.74|   11|        1.00|        1.00|        0|      269
10:53:48:314|      270|      269| 1|3|      Some node|        0|        0|      271|     -104.74|   12|        0.00|        0.00|        0|      270
10:53:48:314|      271|      270| 1|3|      Some node|        0|        0|        0|     -104.74|   13|        0.00|       10.00|      302|      271
10:53:48:314|      272|      265| 2|3|      Some node|      266|        0|      273|     -103.74|    9|        2.00|        2.00|        0|      272
10:53:48:314|      273|      272| 1|3|      Some node|        0|        0|      274|     -103.74|   10|        0.00|        0.00|        0|      272
10:53:48:314|      274|      273| 1|3|      Some node|        0|        0|      275|     -103.74|   11|        0.00|        0.00|        0|      272
10:53:48:314|      275|      274| 1|3|      Some node|        0|        0|        0|     -103.74|   12|        0.00|       -1.00|      271|      272
10:53:48:314|      276|      264| 2|3|      Some node|      265|        0|      277|     -101.49|    8|        4.25|        3.00|        0|      276
10:53:48:314|      277|      276| 1|3|      Some node|        0|      282|      278|     -102.24|    9|        0.50|        0.00|        0|      277
10:53:48:314|      278|      277| 1|3|      Some node|        0|      279|        0|     -102.74|   10|        0.00|        1.00|      280|      278
10:53:48:314|      279|      277| 2|3|      Some node|      278|        0|      280|     -101.74|   10|        1.00|        1.00|        0|      279
10:53:48:314|      280|      279| 1|3|      Some node|        0|        0|      281|     -101.74|   11|        0.00|        0.00|        0|      276
10:53:48:314|      281|      280| 1|3|      Some node|        0|        0|        0|     -101.74|   12|        0.00|       -3.00|      271|      276
10:53:48:314|      282|      276| 2|3|      Some node|      277|        0|      283|     -100.74|    9|        2.00|        2.00|        0|      276
10:53:48:314|      283|      282| 1|3|      Some node|        0|        0|        0|     -100.74|   10|        0.00|       -1.00|      280|      276
10:53:48:314|      284|      263| 2|3|      Some node|      264|        0|      285|      -96.36|    7|        9.38|        6.00|        0|      263
10:53:48:314|      285|      284| 1|3|      Some node|        0|      295|      286|      -98.24|    8|        1.50|        0.00|        0|      285
10:53:48:314|      286|      285| 1|3|      Some node|        0|        0|      287|      -98.24|    9|        1.50|        0.00|        0|      286
10:53:48:315|      287|      286| 1|3|      Some node|        0|      288|        0|      -99.74|   10|        0.00|        0.00|      289|      287
10:53:48:315|      288|      286| 2|3|      Some node|      287|      293|      289|      -98.74|   10|        1.00|        0.00|        0|      288
10:53:48:315|      289|      288| 1|3|      Some node|        0|      291|      290|      -99.74|   11|        0.00|        0.00|        0|      289
10:53:48:315|      290|      289| 1|3|      Some node|        0|        0|        0|      -99.74|   12|        0.00|        5.00|      301|      290
10:53:48:315|      291|      288| 2|3|      Some node|      289|      292|        0|      -98.74|   11|        1.00|        0.00|      290|      291
10:53:48:315|      292|      288| 3|3|      Some node|      291|        0|        0|      -97.74|   11|        2.00|        0.00|      290|      292
10:53:48:315|      293|      286| 3|3|      Some node|      288|        0|      294|      -96.74|   10|        3.00|        3.00|        0|      293
10:53:48:315|      294|      293| 1|3|      Some node|        0|        0|        0|      -96.74|   11|        0.00|       -3.00|      290|      293
10:53:48:315|      295|      284| 2|3|      Some node|      285|        0|      296|      -94.49|    8|        5.25|        4.00|        0|      284
10:53:48:315|      296|      295| 1|3|      Some node|        0|      303|      297|      -95.24|    9|        0.50|        0.00|        0|      296
10:53:48:315|      297|      296| 1|3|      Some node|        0|        0|      298|      -95.24|   10|        0.50|        0.00|        0|      297
10:53:48:315|      298|      297| 1|3|      Some node|        0|      299|        0|      -95.74|   11|        0.00|        1.00|      300|      298
10:53:48:315|      299|      297| 2|3|      Some node|      298|        0|      300|      -94.74|   11|        1.00|        1.00|        0|      299
10:53:48:315|      300|      299| 1|3|      Some node|        0|        0|      301|      -94.74|   12|        0.00|        0.00|        0|      300
10:53:48:315|      301|      300| 1|3|      Some node|        0|        0|      302|      -94.74|   13|        0.00|        0.00|        0|      301
10:53:48:315|      302|      301| 1|3|      Some node|        0|        0|        0|      -94.74|   14|        0.00|        3.50|      322|      302
10:53:48:315|      303|      295| 2|3|      Some node|      296|        0|      304|      -93.74|    9|        2.00|        1.50|        0|      284
10:53:48:315|      304|      303| 1|3|      Some node|        0|      305|        0|      -94.24|   10|        0.00|        1.00|      306|      304
10:53:48:315|      305|      303| 2|3|      Some node|      304|        0|      306|      -93.24|   10|        1.00|        1.00|        0|      284
10:53:48:315|      306|      305| 1|3|      Some node|        0|        0|      307|      -93.24|   11|        0.00|        0.00|        0|      284
10:53:48:315|      307|      306| 1|3|      Some node|        0|        0|      308|      -93.24|   12|        0.00|        0.00|        0|      284
10:53:48:315|      308|      307| 1|3|      Some node|        0|        0|      309|      -93.24|   13|        0.00|        0.00|        0|      284
10:53:48:315|      309|      308| 1|3|      Some node|        0|        0|        0|      -93.24|   14|        0.00|        0.00|        0|      303
10:53:48:315|      310|      259| 2|3|      Some node|      260|        0|      311|      -87.11|    5|       16.88|       11.75|        0|      259
10:53:48:315|      311|      310| 1|3|      Some node|        0|      325|      312|      -91.74|    6|        0.50|        0.00|        0|      311
10:53:48:315|      312|      311| 1|3|      Some node|        0|      313|        0|      -92.24|    7|        0.00|        0.00|      314|      312
10:53:48:315|      313|      311| 2|3|      Some node|      312|        0|      314|      -91.24|    7|        1.00|        0.00|        0|      313
10:53:48:315|      314|      313| 1|3|      Some node|        0|        0|      315|      -91.24|    8|        1.00|        0.00|        0|      314
10:53:48:315|      315|      314| 1|3|      Some node|        0|      323|      316|      -91.74|    9|        0.50|        0.00|        0|      315
10:53:48:315|      316|      315| 1|3|      Some node|        0|        0|      317|      -91.74|   10|        0.50|        0.00|        0|      316
10:53:48:315|      317|      316| 1|3|      Some node|        0|        0|      318|      -91.74|   11|        0.50|        0.00|        0|      317
10:53:48:315|      318|      317| 1|3|      Some node|        0|        0|      319|      -91.74|   12|        0.50|        0.00|        0|      318
10:53:48:315|      319|      318| 1|3|      Some node|        0|        0|      320|      -91.74|   13|        0.50|        0.00|        0|      319
10:53:48:315|      320|      319| 1|3|      Some node|        0|      321|        0|      -92.24|   14|        0.00|        1.00|      322|      320
10:53:48:315|      321|      319| 2|3|      Some node|      320|        0|      322|      -91.24|   14|        1.00|        1.00|        0|      321
10:53:48:315|      322|      321| 1|3|      Some node|        0|        0|        0|      -91.24|   15|        0.00|        0.00|        0|      322
10:53:48:315|      323|      314| 2|3|      Some node|      315|        0|      324|      -90.74|    9|        1.50|        1.50|        0|      323
10:53:48:315|      324|      323| 1|3|      Some node|        0|        0|        0|      -90.74|   10|        0.00|       -1.50|      317|      323
10:53:48:315|      325|      310| 2|3|      Some node|      311|      357|      326|      -86.99|    6|        5.25|        2.00|        0|      325
10:53:48:315|      326|      325| 1|3|      Some node|        0|      356|      327|      -87.49|    7|        2.75|        0.00|        0|      326
10:53:48:315|      327|      326| 1|3|      Some node|        0|      337|      328|      -89.74|    8|        0.50|        0.00|        0|      327
10:53:48:315|      328|      327| 1|3|      Some node|        0|        0|      329|      -89.74|    9|        0.50|        0.00|        0|      328
10:53:48:315|      329|      328| 1|3|      Some node|        0|        0|      330|      -89.74|   10|        0.50|        0.00|        0|      329
10:53:48:315|      330|      329| 1|3|      Some node|        0|      331|        0|      -90.24|   11|        0.00|        0.25|      332|      330
10:53:48:315|      331|      329| 2|3|      Some node|      330|        0|      332|      -89.24|   11|        1.00|        0.25|        0|      331
10:53:48:315|      332|      331| 1|3|      Some node|        0|      334|      333|      -89.99|   12|        0.00|        0.00|        0|      332
10:53:48:315|      333|      332| 1|3|      Some node|        0|        0|        0|      -89.99|   13|        0.00|        4.00|      348|      333
10:53:48:315|      334|      331| 2|3|      Some node|      332|        0|      335|      -88.49|   12|        1.50|        1.00|        0|      334
10:53:48:315|      335|      334| 1|3|      Some node|        0|      336|        0|      -88.99|   13|        0.00|        0.00|        0|      335
10:53:48:315|      336|      334| 2|3|      Some node|      335|        0|        0|      -87.99|   13|        1.00|        0.00|        0|      334
10:53:48:315|      337|      326| 2|3|      Some node|      327|      341|      338|      -87.86|    8|        2.38|        2.38|        0|      337
10:53:48:315|      338|      337| 1|3|      Some node|        0|        0|      339|      -87.86|    9|        0.00|        0.00|        0|      337
10:53:48:315|      339|      338| 1|3|      Some node|        0|        0|      340|      -87.86|   10|        0.00|        0.00|        0|      337
10:53:48:315|      340|      339| 1|3|      Some node|        0|        0|        0|      -87.86|   11|        0.00|       -1.75|      334|      337
10:53:48:315|      341|      326| 3|3|      Some node|      337|        0|      342|      -85.24|    8|        5.00|        3.25|        0|      325
10:53:48:315|      342|      341| 1|3|      Some node|        0|      351|      343|      -85.99|    9|        1.00|        0.00|        0|      342
10:53:48:315|      343|      342| 1|3|      Some node|        0|      350|      344|      -86.49|   10|        0.50|        0.00|        0|      343
10:53:48:315|      344|      343| 1|3|      Some node|        0|        0|      345|      -86.49|   11|        0.50|        0.00|        0|      344
10:53:48:315|      345|      344| 1|3|      Some node|        0|        0|      346|      -86.49|   12|        0.50|        0.00|        0|      345
10:53:48:315|      346|      345| 1|3|      Some node|        0|      347|        0|      -86.99|   13|        0.00|        1.00|      348|      346
10:53:48:315|      347|      345| 2|3|      Some node|      346|        0|      348|      -85.99|   13|        1.00|        1.00|        0|      347
10:53:48:315|      348|      347| 1|3|      Some node|        0|        0|      349|      -85.99|   14|        0.00|        0.00|        0|      259
10:53:48:315|      349|      348| 1|3|      Some node|        0|        0|        0|      -85.99|   15|        0.00|        0.00|        0|      259
10:53:48:315|      350|      342| 2|3|      Some node|      343|        0|        0|      -85.49|   10|        1.50|        0.00|      344|      350
10:53:48:315|      351|      341| 2|3|      Some node|      342|        0|      352|      -84.49|    9|        2.50|        2.50|        0|      325
10:53:48:315|      352|      351| 1|3|      Some node|        0|        0|      353|      -84.49|   10|        0.00|        0.00|        0|      259
10:53:48:315|      353|      352| 1|3|      Some node|        0|        0|      354|      -84.49|   11|        0.00|        0.00|        0|      259
10:53:48:315|      354|      353| 1|3|      Some node|        0|        0|      355|      -84.49|   12|        0.00|        0.00|        0|      259
10:53:48:315|      355|      354| 1|3|      Some node|        0|        0|        0|      -84.49|   13|        0.00|       -1.50|      348|      259
10:53:48:315|      356|      325| 2|3|      Some node|      326|        0|        0|      -86.49|    7|        3.75|        0.00|      341|      325
10:53:48:315|      357|      310| 3|3|      Some node|      325|        0|      358|      -82.49|    6|        9.75|        8.75|        0|      259
10:53:48:315|      358|      357| 1|3|      Some node|        0|        0|      359|      -82.49|    7|        1.00|        0.00|        0|      259
10:53:48:315|      359|      358| 1|3|      Some node|        0|      362|      360|      -82.99|    8|        0.50|        0.00|        0|      359
10:53:48:315|      360|      359| 1|3|      Some node|        0|      361|        0|      -83.49|    9|        0.00|        0.00|        0|      360
10:53:48:315|      361|      359| 2|3|      Some node|      360|        0|        0|      -82.49|    9|        1.00|       -1.00|      352|      259
10:53:48:315|      362|      358| 2|3|      Some node|      359|        0|        0|      -81.99|    8|        1.50|        0.00|      361|      259
10:53:48:315|      363|        3| 2|3|      Some node|        4|      588|      364|      -51.65|    3|      116.59|       87.25|        0|      363
10:53:48:315|      364|      363| 1|3|      Some node|        0|      499|      365|      -66.49|    4|       14.50|        0.00|        0|      364
10:53:48:315|      365|      364| 1|3|      Some node|        0|      399|      366|      -78.49|    5|        2.50|        0.00|        0|      365
10:53:48:315|      366|      365| 1|3|      Some node|        0|        0|      367|      -78.49|    6|        2.50|        0.00|        0|      366
10:53:48:315|      367|      366| 1|3|      Some node|        0|      380|      368|      -80.11|    7|        0.88|        0.00|        0|      367
10:53:48:315|      368|      367| 1|3|      Some node|        0|      370|      369|      -80.99|    8|        0.00|        0.00|        0|      368
10:53:48:315|      369|      368| 1|3|      Some node|        0|        0|        0|      -80.99|    9|        0.00|        0.50|      372|      369
10:53:48:315|      370|      367| 2|3|      Some node|      368|        0|      371|      -79.24|    8|        1.75|        0.50|        0|      370
10:53:48:315|      371|      370| 1|3|      Some node|        0|      377|      372|      -79.99|    9|        0.50|        0.00|        0|      371
10:53:48:315|      372|      371| 1|3|      Some node|        0|      373|        0|      -80.49|   10|        0.00|        1.00|      374|      372
10:53:48:315|      373|      371| 2|3|      Some node|      372|        0|      374|      -79.49|   10|        1.00|        1.00|        0|      373
10:53:48:315|      374|      373| 1|3|      Some node|        0|        0|      375|      -79.49|   11|        0.00|        0.00|        0|      374
10:53:48:315|      375|      374| 1|3|      Some node|        0|        0|      376|      -79.49|   12|        0.00|        0.00|        0|      375
10:53:48:315|      376|      375| 1|3|      Some node|        0|        0|        0|      -79.49|   13|        0.00|        3.00|      391|      376
10:53:48:315|      377|      370| 2|3|      Some node|      371|        0|      378|      -78.49|    9|        2.00|        2.00|        0|      370
10:53:48:315|      378|      377| 1|3|      Some node|        0|        0|      379|      -78.49|   10|        0.00|        0.00|        0|      377
10:53:48:315|      379|      378| 1|3|      Some node|        0|        0|        0|      -78.49|   11|        0.00|       -1.00|      375|      377
10:53:48:315|      380|      366| 2|3|      Some node|      367|        0|      381|      -76.87|    7|        4.12|        3.12|        0|      380
10:53:48:315|      381|      380| 1|3|      Some node|        0|      382|        0|      -77.87|    8|        0.00|       -0.12|      384|      381
10:53:48:315|      382|      380| 2|3|      Some node|      381|      383|        0|      -76.87|    8|        1.00|        0.00|        0|      382
10:53:48:315|      383|      380| 3|3|      Some node|      382|        0|      384|      -75.87|    8|        2.00|       -0.12|        0|      380
10:53:48:315|      384|      383| 1|3|      Some node|        0|      395|      385|      -76.74|    9|        1.25|        0.00|        0|      384
10:53:48:315|      385|      384| 1|3|      Some node|        0|        0|      386|      -76.74|   10|        1.25|        0.00|        0|      385
10:53:48:315|      386|      385| 1|3|      Some node|        0|      393|      387|      -77.49|   11|        0.50|        0.00|        0|      386
10:53:48:315|      387|      386| 1|3|      Some node|        0|      388|        0|      -77.99|   12|        0.00|        0.50|      389|      387
10:53:48:315|      388|      386| 2|3|      Some node|      387|        0|      389|      -76.99|   12|        1.00|        0.50|        0|      388
10:53:48:315|      389|      388| 1|3|      Some node|        0|      390|        0|      -77.49|   13|        0.00|        1.00|      391|      389
10:53:48:315|      390|      388| 2|3|      Some node|      389|        0|      391|      -76.49|   13|        1.00|        1.00|        0|      380
10:53:48:315|      391|      390| 1|3|      Some node|        0|        0|      392|      -76.49|   14|        0.00|        0.00|        0|      391
10:53:48:315|      392|      391| 1|3|      Some node|        0|        0|        0|      -76.49|   15|        0.00|        0.00|        0|      363
10:53:48:315|      393|      385| 2|3|      Some node|      386|        0|      394|      -75.99|   11|        2.00|        2.00|        0|      393
10:53:48:315|      394|      393| 1|3|      Some node|        0|        0|        0|      -75.99|   12|        0.00|       -1.50|      390|      393
10:53:48:315|      395|      383| 2|3|      Some node|      384|        0|      396|      -74.99|    9|        3.00|        3.00|        0|      380
10:53:48:315|      396|      395| 1|3|      Some node|        0|        0|      397|      -74.99|   10|        0.00|        0.00|        0|      380
10:53:48:315|      397|      396| 1|3|      Some node|        0|        0|      398|      -74.99|   11|        0.00|        0.00|        0|      380
10:53:48:315|      398|      397| 1|3|      Some node|        0|        0|        0|      -74.99|   12|        0.00|       -2.50|      390|      380
10:53:48:315|      399|      364| 2|3|      Some node|      365|      450|      400|      -67.27|    5|       13.72|        6.75|        0|      399
10:53:48:315|      400|      399| 1|3|      Some node|        0|      447|      401|      -70.30|    6|        3.94|        0.00|        0|      400
10:53:48:315|      401|      400| 1|3|      Some node|        0|      419|      402|      -73.74|    7|        0.50|        0.00|        0|      401
10:53:48:315|      402|      401| 1|3|      Some node|        0|      403|        0|      -74.24|    8|        0.00|        0.25|      404|      402
10:53:48:315|      403|      401| 2|3|      Some node|      402|        0|      404|      -73.24|    8|        1.00|        0.25|        0|      403
10:53:48:315|      404|      403| 1|3|      Some node|        0|      408|      405|      -73.99|    9|        0.00|        0.00|        0|      404
10:53:48:315|      405|      404| 1|3|      Some node|        0|        0|      406|      -73.99|   10|        0.00|        0.00|        0|      405
10:53:48:315|      406|      405| 1|3|      Some node|        0|        0|      407|      -73.99|   11|        0.00|        0.00|        0|      406
10:53:48:315|      407|      406| 1|3|      Some node|        0|        0|        0|      -73.99|   12|        0.00|        0.50|      413|      407
10:53:48:315|      408|      403| 2|3|      Some node|      404|        0|      409|      -72.49|    9|        1.50|        1.00|        0|      408
10:53:48:315|      409|      408| 1|3|      Some node|        0|      410|        0|      -72.99|   10|        0.00|       -0.50|      411|      409
10:53:48:315|      410|      408| 2|3|      Some node|      409|        0|      411|      -71.99|   10|        1.00|       -0.50|        0|      408
10:53:48:315|      411|      410| 1|3|      Some node|        0|      415|      412|      -72.99|   11|        0.50|        0.00|        0|      411
10:53:48:315|      412|      411| 1|3|      Some node|        0|        0|      413|      -72.99|   12|        0.50|        0.00|        0|      412
10:53:48:315|      413|      412| 1|3|      Some node|        0|      414|        0|      -73.49|   13|        0.00|       10.00|      446|      413
10:53:48:315|      414|      412| 2|3|      Some node|      413|        0|        0|      -72.49|   13|        1.00|        0.00|        0|      414
10:53:48:315|      415|      410| 2|3|      Some node|      411|        0|      416|      -70.99|   11|        2.50|        2.00|        0|      408
10:53:48:315|      416|      415| 1|3|      Some node|        0|      418|      417|      -71.49|   12|        0.00|        0.00|        0|      416
10:53:48:315|      417|      416| 1|3|      Some node|        0|        0|        0|      -71.49|   13|        0.00|        0.00|        0|      415
10:53:48:315|      418|      415| 2|3|      Some node|      416|        0|        0|      -70.49|   12|        1.00|        0.00|      417|      408
10:53:48:315|      419|      400| 2|3|      Some node|      401|        0|      420|      -66.86|    7|        7.38|        4.25|        0|      419
10:53:48:315|      420|      419| 1|3|      Some node|        0|      431|      421|      -68.49|    8|        1.50|        0.00|        0|      420
10:53:48:315|      421|      420| 1|3|      Some node|        0|      430|      422|      -68.99|    9|        1.00|        0.00|        0|      421
10:53:48:315|      422|      421| 1|3|      Some node|        0|      424|      423|      -69.99|   10|        0.00|        0.00|        0|      422
10:53:48:315|      423|      422| 1|3|      Some node|        0|        0|        0|      -69.99|   11|        0.00|        0.50|      426|      423
10:53:48:315|      424|      421| 2|3|      Some node|      422|      429|      425|      -68.99|   10|        1.00|        0.50|        0|      424
10:53:48:315|      425|      424| 1|3|      Some node|        0|        0|      426|      -68.99|   11|        0.50|        0.00|        0|      424
10:53:48:315|      426|      425| 1|3|      Some node|        0|        0|      427|      -68.99|   12|        0.50|        0.00|        0|      426
10:53:48:315|      427|      426| 1|3|      Some node|        0|      428|        0|      -69.49|   13|        0.00|        6.00|      446|      427
10:53:48:315|      428|      426| 2|3|      Some node|      427|        0|        0|      -68.49|   13|        1.00|        0.00|        0|      428
10:53:48:315|      429|      421| 3|3|      Some node|      424|        0|        0|      -67.99|   10|        2.00|        0.50|      425|      429
10:53:48:315|      430|      420| 2|3|      Some node|      421|        0|        0|      -67.99|    9|        2.00|        0.00|      429|      430
10:53:48:315|      431|      419| 2|3|      Some node|      420|      432|        0|      -66.87|    8|        3.12|        0.62|      430|      431
10:53:48:315|      432|      419| 3|3|      Some node|      431|        0|      433|      -65.24|    8|        4.75|        3.00|        0|      419
10:53:48:315|      433|      432| 1|3|      Some node|        0|      438|      434|      -66.49|    9|        0.50|        0.00|        0|      433
10:53:48:315|      434|      433| 1|3|      Some node|        0|      437|      435|      -66.99|   10|        0.00|        0.00|        0|      434
10:53:48:315|      435|      434| 1|3|      Some node|        0|        0|      436|      -66.99|   11|        0.00|        0.00|        0|      435
10:53:48:315|      436|      435| 1|3|      Some node|        0|        0|        0|      -66.99|   12|        0.00|        3.50|      445|      436
10:53:48:315|      437|      433| 2|3|      Some node|      434|        0|        0|      -65.99|   10|        1.00|        0.00|      435|      437
10:53:48:315|      438|      432| 2|3|      Some node|      433|      440|      439|      -64.99|    9|        2.00|        2.00|        0|      438
10:53:48:315|      439|      438| 1|3|      Some node|        0|        0|        0|      -64.99|   10|        0.00|       -2.00|      435|      438
10:53:48:315|      440|      432| 3|3|      Some node|      438|        0|      441|      -63.99|    9|        3.00|        2.50|        0|      399
10:53:48:315|      441|      440| 1|3|      Some node|        0|        0|      442|      -63.99|   10|        0.50|        0.00|        0|      399
10:53:48:315|      442|      441| 1|3|      Some node|        0|      443|        0|      -64.49|   11|        0.00|        1.00|      444|      442
10:53:48:315|      443|      441| 2|3|      Some node|      442|        0|      444|      -63.49|   11|        1.00|        1.00|        0|      399
10:53:48:315|      444|      443| 1|3|      Some node|        0|        0|      445|      -63.49|   12|        0.00|        0.00|        0|      399
10:53:48:315|      445|      444| 1|3|      Some node|        0|        0|      446|      -63.49|   13|        0.00|        0.00|        0|      399
10:53:48:315|      446|      445| 1|3|      Some node|        0|        0|        0|      -63.49|   14|        0.00|      -13.00|      392|      399
10:53:48:315|      447|      399| 2|3|      Some node|      400|        0|      448|      -64.24|    6|       10.00|       10.00|        0|      399
10:53:48:315|      448|      447| 1|3|      Some node|        0|        0|      449|      -64.24|    7|        0.00|        0.00|        0|      399
10:53:48:315|      449|      448| 1|3|      Some node|        0|        0|        0|      -64.24|    8|        0.00|       -2.75|      440|      399
10:53:48:315|      450|      364| 3|3|      Some node|      399|        0|      451|      -54.49|    5|       26.50|       20.75|        0|      450
10:53:48:315|      451|      450| 1|3|      Some node|        0|      480|      452|      -57.62|    6|        2.62|        0.00|        0|      451
10:53:48:315|      452|      451| 1|3|      Some node|        0|        0|      453|      -57.62|    7|        2.62|        0.00|        0|      452
10:53:48:315|      453|      452| 1|3|      Some node|        0|      474|      454|      -59.74|    8|        0.50|        0.00|        0|      453
10:53:48:315|      454|      453| 1|3|      Some node|        0|      455|        0|      -60.24|    9|        0.00|       -2.25|      456|      454
10:53:48:315|      455|      453| 2|3|      Some node|      454|        0|      456|      -59.24|    9|        1.00|       -2.25|        0|      455
10:53:48:315|      456|      455| 1|3|      Some node|        0|      461|      457|      -61.49|   10|        1.00|        0.00|        0|      456
10:53:48:315|      457|      456| 1|3|      Some node|        0|      460|      458|      -61.99|   11|        0.50|        0.00|        0|      457
10:53:48:315|      458|      457| 1|3|      Some node|        0|      459|        0|      -62.49|   12|        0.00|        2.00|      464|      458
10:53:48:315|      459|      457| 2|3|      Some node|      458|        0|        0|      -61.49|   12|        1.00|        0.00|        0|      459
10:53:48:315|      460|      456| 2|3|      Some node|      457|        0|        0|      -60.99|   11|        1.50|        0.00|      459|      460
10:53:48:315|      461|      455| 2|3|      Some node|      456|      469|      462|      -59.24|   10|        3.25|        2.00|        0|      461
10:53:48:315|      462|      461| 1|3|      Some node|        0|      466|      463|      -59.99|   11|        0.50|        0.00|        0|      462
10:53:48:315|      463|      462| 1|3|      Some node|        0|      465|      464|      -60.49|   12|        0.00|        0.00|        0|      463
10:53:48:315|      464|      463| 1|3|      Some node|        0|        0|        0|      -60.49|   13|        0.00|        0.00|        0|      464
10:53:48:315|      465|      462| 2|3|      Some node|      463|        0|        0|      -59.49|   12|        1.00|        0.00|      464|      465
10:53:48:315|      466|      461| 2|3|      Some node|      462|        0|      467|      -58.49|   11|        2.00|        2.00|        0|      461
10:53:48:315|      467|      466| 1|3|      Some node|        0|        0|      468|      -58.49|   12|        0.00|        0.00|        0|      461
10:53:48:315|      468|      467| 1|3|      Some node|        0|        0|        0|      -58.49|   13|        0.00|        0.00|        0|      466
10:53:48:315|      469|      455| 3|3|      Some node|      461|        0|      470|      -56.99|   10|        5.50|        5.00|        0|      469
10:53:48:315|      470|      469| 1|3|      Some node|        0|      473|      471|      -57.49|   11|        0.00|        0.00|        0|      470
10:53:48:315|      471|      470| 1|3|      Some node|        0|        0|      472|      -57.49|   12|        0.00|        0.00|        0|      469
10:53:48:315|      472|      471| 1|3|      Some node|        0|        0|        0|      -57.49|   13|        0.00|       -6.00|      446|      450
10:53:48:315|      473|      469| 2|3|      Some node|      470|        0|        0|      -56.49|   11|        1.00|        0.00|      471|      469
10:53:48:315|      474|      452| 2|3|      Some node|      453|        0|      475|      -55.49|    8|        4.75|        4.25|        0|      474
10:53:48:315|      475|      474| 1|3|      Some node|        0|      477|      476|      -55.99|    9|        0.00|        0.00|        0|      475
10:53:48:315|      476|      475| 1|3|      Some node|        0|        0|        0|      -55.99|   10|        0.00|        1.00|      479|      476
10:53:48:315|      477|      474| 2|3|      Some node|      475|        0|      478|      -54.99|    9|        1.00|        1.00|        0|      474
10:53:48:315|      478|      477| 1|3|      Some node|        0|        0|      479|      -54.99|   10|        0.00|        0.00|        0|      474
10:53:48:315|      479|      478| 1|3|      Some node|        0|        0|        0|      -54.99|   11|        0.00|       -2.50|      471|      474
10:53:48:315|      480|      450| 2|3|      Some node|      451|        0|      481|      -51.36|    6|        8.88|        7.25|        0|      450
10:53:48:315|      481|      480| 1|3|      Some node|        0|      497|      482|      -52.24|    7|        0.75|        0.00|        0|      481
